video_id,window,condition,dominant_type,second_type,ad_text,profile_alignment,dominant_keyword_coverage,weighted_keyword_coverage,specificity_score,word_count
BcW6Y7eufQE_000239_000249,0,baseline,motion_action,object_body,Two women sit conversing in a cozy room together.,,0.0,0.0,0.0,9
BcW6Y7eufQE_000239_000249,0,gap_targeted,motion_action,object_body,Young woman adjusts her hair; older woman laughs warmly.,0.17441237841805948,0.0,0.4960287596606766,0.1111111111111111,9
BcW6Y7eufQE_000239_000249,1,baseline,scene_spatial,visual_form,"Two women sit together, sharing warm conversation and laughter.",,0.0,0.0,0.0,9
BcW6Y7eufQE_000239_000249,1,gap_targeted,scene_spatial,visual_form,Two women sit facing each other across a cozy room.,,0.0,0.0,0.0,10
BcW6Y7eufQE_000239_000249,5,baseline,face_character,motion_action,Two women laugh warmly together.,0.5218767447883401,0.0,0.9949763852631963,0.2,5
BcW6Y7eufQE_000239_000249,5,gap_targeted,face_character,motion_action,Both women smiling warmly together.,,0.0,0.0,0.0,5
BcW6Y7eufQE_000239_000249,2,baseline,visual_form,scene_spatial,"Two women sit facing each other, smiling warmly together.",,0.0,0.0,0.0,9
BcW6Y7eufQE_000239_000249,2,gap_targeted,visual_form,scene_spatial,Pink hoodie glows warmly against cozy room setting.,0.39540222102298894,0.0,0.23769114825209647,0.25,8
BcW6Y7eufQE_000239_000249,3,baseline,scene_spatial,visual_form,"Two women sit together, smiling warmly in cozy room.",,0.0,0.0,0.0,9
BcW6Y7eufQE_000239_000249,3,gap_targeted,scene_spatial,visual_form,They sit facing each other across a cozy room.,,0.0,0.0,0.0,9
BcW6Y7eufQE_000239_000249,4,baseline,scene_spatial,visual_form,"Two women sit together, smiling warmly at each other.",,0.0,0.0,0.0,9
BcW6Y7eufQE_000239_000249,4,gap_targeted,scene_spatial,visual_form,Two women sit facing each other in a cozy room.,,0.0,0.0,0.0,10
Bss3WwpDdS8_000041_000051,4,baseline,scene_spatial,visual_form,Camera reveals gathered group animatedly conversing in kitchen.,0.5347931577792473,1.5,0.36607937752618286,0.25,8
Bss3WwpDdS8_000041_000051,4,gap_targeted,scene_spatial,visual_form,"Small group gathers around kitchen, people moving and conversing.",0.6891192319899724,3.0,0.7458539547838412,0.3333333333333333,9
Bss3WwpDdS8_000041_000051,1,baseline,scene_spatial,visual_form,Camera reveals gathered group conversing animatedly in kitchen.,0.7224425996769842,1.5,0.8120071283338464,0.25,8
Bss3WwpDdS8_000041_000051,1,gap_targeted,scene_spatial,visual_form,"Kitchen gathering: people scattered around, conversing animatedly throughout the space.",0.8629898841136905,3.0,1.533670995506122,0.3,10
Bss3WwpDdS8_000041_000051,0,baseline,scene_spatial,object_body,Young man sings in kitchen; camera reveals animated group conversing.,0.7208073000271147,1.5,1.0199358803664726,0.3,10
Bss3WwpDdS8_000041_000051,0,gap_targeted,scene_spatial,object_body,"Kitchen setting with a small group gathered, people moving around conversing animatedly.",0.7543803530548092,4.5,1.9488725366353217,0.3333333333333333,12
Bss3WwpDdS8_000041_000051,3,baseline,scene_spatial,visual_form,Camera pans to reveal animated group conversing in kitchen.,0.5367881703883967,1.5,0.25148748302218954,0.2222222222222222,9
Bss3WwpDdS8_000041_000051,3,gap_targeted,scene_spatial,visual_form,"Kitchen gathering with group clustered together, camera moving through space.",0.5367881703883967,1.5,0.25148748302218954,0.2,10
Bss3WwpDdS8_000041_000051,2,baseline,scene_spatial,visual_form,Camera pans to reveal animated group conversation in kitchen.,0.5967505459432514,1.5,0.3918071919751937,0.2222222222222222,9
Bss3WwpDdS8_000041_000051,2,gap_targeted,scene_spatial,visual_form,"Small group gathered in warm kitchen, people moving and conversing around the space.",0.7067771313698615,3.0,0.7337228965504371,0.23076923076923078,13
Bss3WwpDdS8_000041_000051,5,baseline,motion_action,object_body,Camera pans to reveal gathered group.,0.5337772042495017,0.0,0.41629037441827693,0.16666666666666666,6
Bss3WwpDdS8_000041_000051,5,gap_targeted,motion_action,object_body,Camera pans across moving group,0.5337772042495017,0.0,0.41629037441827693,0.2,5
Ccgwurislg8_000082_000092,4,baseline,scene_spatial,face_character,A shearer uses electric clippers on an upturned sheep.,0.22907915960895692,0.0,0.5816747123717065,0.1111111111111111,9
Ccgwurislg8_000082_000092,4,gap_targeted,scene_spatial,face_character,"Outdoors, sheep lies on table; shearer stands beside.",,0.0,0.0,0.0,8
Ccgwurislg8_000082_000092,3,baseline,scene_spatial,motion_action,Shearer removes wool from sheep using electric clippers outdoors.,,0.0,0.0,0.0,9
Ccgwurislg8_000082_000092,3,gap_targeted,scene_spatial,motion_action,"Outdoors, sheep lies on table while person shears.",,0.0,0.0,0.0,8
Ccgwurislg8_000082_000092,2,baseline,scene_spatial,motion_action,Person shears sheep's wool using electric clippers outdoors.,,0.0,0.0,0.0,8
Ccgwurislg8_000082_000092,2,gap_targeted,scene_spatial,motion_action,"Outdoors, sheep lies on table. Shearer stands beside.",,0.0,0.0,0.0,8
Ccgwurislg8_000082_000092,0,baseline,scene_spatial,face_character,Person shears wool from sheep on table outdoors.,,0.0,0.0,0.0,8
Ccgwurislg8_000082_000092,0,gap_targeted,scene_spatial,face_character,"Outdoors, sheep lies on table; shearer stands over it.",,0.0,0.0,0.0,9
Ccgwurislg8_000082_000092,1,baseline,scene_spatial,motion_action,Person shears sheep lying on table with electric clippers.,,0.0,0.0,0.0,9
D297atE3gag_000203_000213,3,baseline,scene_spatial,object_body,"Man balances barefoot, performing warrior pose lunges.",0.1274460473151867,0.0,0.0695305747442016,0.14285714285714285,7
D297atE3gag_000203_000213,3,gap_targeted,scene_spatial,object_body,Barefoot on slackline suspended between trees in park.,,0.0,0.0,0.0,8
D297atE3gag_000203_000213,0,baseline,scene_spatial,object_body,Man balances barefoot on slackline between trees.,0.4664385089384451,0.0,0.3238346438757353,0.14285714285714285,7
D297atE3gag_000203_000213,0,gap_targeted,scene_spatial,object_body,"Sunny park between two trees, slackline stretched across.",,0.0,0.0,0.0,8
D297atE3gag_000203_000213,4,baseline,scene_spatial,object_body,"Man balances barefoot, performing warrior pose lunges.",0.17799791633691242,0.0,0.047001258927172496,0.14285714285714285,7
D297atE3gag_000203_000213,4,gap_targeted,scene_spatial,object_body,"Sunny park with trees spaced apart, slackline stretching between them.",,0.0,0.0,0.0,10
D297atE3gag_000203_000213,1,baseline,object_body,motion_action,"Man balances barefoot, performing warrior pose on slackline.",0.4145376379312583,0.0,0.14981244855673775,0.125,8
D297atE3gag_000203_000213,1,gap_targeted,object_body,motion_action,"His bare feet grip the slackline, body balanced upright.",0.4145376379312583,0.0,0.14981244855673775,0.1111111111111111,9
D297atE3gag_000203_000213,2,baseline,object_body,face_character,"Man balances barefoot, performing warrior pose on slackline.",0.44127229706294535,0.0,0.1098599254697693,0.125,8
D297atE3gag_000203_000213,2,gap_targeted,object_body,face_character,His barefoot legs extend into a warrior pose stance.,0.44127229706294535,0.0,0.1098599254697693,0.1111111111111111,9
EA3HCx0yTIY_000281_000291,0,baseline,motion_action,object_body,Bearded drummer strikes cymbal steadily in studio.,,0.0,0.0,0.0,7
EA3HCx0yTIY_000281_000291,0,gap_targeted,motion_action,object_body,A bearded man strikes a cymbal repeatedly with a drumstick.,0.0648743984374498,0.0,0.17594593969854888,0.1,10
EA3HCx0yTIY_000281_000291,1,baseline,motion_action,object_body,Bearded man strikes cymbal repeatedly at drum set.,0.2105003911624738,0.0,0.5878035393699419,0.125,8
EA3HCx0yTIY_000281_000291,1,gap_targeted,motion_action,object_body,"Man's arm swings drumstick down, striking cymbal repeatedly.",,0.0,0.0,0.0,8
EA3HCx0yTIY_000281_000291,2,baseline,scene_spatial,object_body,Bearded drummer strikes cymbal repeatedly with deliberate motion.,,0.0,0.0,0.0,8
EA3HCx0yTIY_000281_000291,2,gap_targeted,scene_spatial,object_body,"Recording studio. Drummer seated at drum kit, cymbal positioned ahead.",,0.0,0.0,0.0,10
EA3HCx0yTIY_000281_000291,3,baseline,scene_spatial,visual_form,Bearded man strikes cymbal repeatedly at drum set.,0.3387564983516318,0.0,0.700195783571983,0.125,8
EA3HCx0yTIY_000281_000291,3,gap_targeted,scene_spatial,visual_form,"Recording studio. Drummer at drum set, focused on cymbal.",,0.0,0.0,0.0,9
EA3HCx0yTIY_000281_000291,4,baseline,visual_form,scene_spatial,Bearded drummer strikes cymbal repeatedly with steady rhythm.,,0.0,0.0,0.0,8
EA3HCx0yTIY_000281_000291,4,gap_targeted,visual_form,scene_spatial,"Metallic cymbal gleams under studio lights, positioned high.",,0.0,0.0,0.0,8
EA3HCx0yTIY_000281_000291,5,baseline,visual_form,scene_spatial,Drummer strikes cymbal rhythmically.,,0.0,0.0,0.0,4
EA3HCx0yTIY_000281_000291,5,gap_targeted,visual_form,scene_spatial,Cymbal gleams under studio lights.,,0.0,0.0,0.0,5
F-mRnL_XmJU_000000_000010,0,baseline,scene_spatial,face_character,A person playfully drops paper money over a sleeping woman.,,0.0,0.0,0.0,10
F-mRnL_XmJU_000000_000010,0,gap_targeted,scene_spatial,face_character,Young woman lies on bed as money falls around her.,0.6985452838930706,1.5,2.7217681099469004,0.2,10
F-mRnL_XmJU_000000_000010,1,baseline,scene_spatial,visual_form,Money rains down; she uses bills as pillow.,0.231043802110021,0.0,0.2958486975178038,0.25,8
F-mRnL_XmJU_000000_000010,1,gap_targeted,scene_spatial,visual_form,Money scatters across the bed around her relaxed form.,0.7835220376289345,1.5,1.0032901648607433,0.2222222222222222,9
F-mRnL_XmJU_000000_000010,2,baseline,scene_spatial,visual_form,Money cascades onto the sleeping woman playfully.,,0.0,0.0,0.0,7
F-mRnL_XmJU_000000_000010,2,gap_targeted,scene_spatial,visual_form,Money scatters across the bed around her resting form.,0.7360376991541999,1.5,0.914392186435183,0.2222222222222222,9
F-mRnL_XmJU_000000_000010,4,baseline,scene_spatial,visual_form,Money cascades over the sleeping woman playfully.,,0.0,0.0,0.0,7
F-mRnL_XmJU_000000_000010,4,gap_targeted,scene_spatial,visual_form,Money scatters across the bed around her relaxed form.,0.7827429129319718,1.5,0.8991062277088471,0.2222222222222222,9
F-mRnL_XmJU_000000_000010,3,baseline,scene_spatial,visual_form,Money cascades onto the sleeping woman playfully.,,0.0,0.0,0.0,7
F-mRnL_XmJU_000000_000010,3,gap_targeted,scene_spatial,visual_form,Money cascades across the bed around the sleeping woman.,0.8834120944825417,1.5,0.4635198782724775,0.1111111111111111,9
GOH6fBhoi2o_000010_000020,1,baseline,visual_form,scene_spatial,"Toddler sits close to television, giggling and fidgeting playfully.",,0.0,0.0,0.0,9
GOH6fBhoi2o_000010_000020,1,gap_targeted,visual_form,scene_spatial,Colorful screen light flickers across the dark room.,,0.0,0.0,0.0,8
GOH6fBhoi2o_000010_000020,0,baseline,visual_form,scene_spatial,"Toddler sits close to television, giggling and fidgeting playfully.",,0.0,0.0,0.0,9
GOH6fBhoi2o_000010_000020,0,gap_targeted,visual_form,scene_spatial,Dim blue glow illuminates the toddler's silhouette against the television screen.,,0.0,0.0,0.0,11
GOH6fBhoi2o_000010_000020,2,baseline,visual_form,scene_spatial,"Toddler sits close to television, giggling and fidgeting playfully.",,0.0,0.0,0.0,9
GOH6fBhoi2o_000010_000020,2,gap_targeted,visual_form,scene_spatial,Colorful flickering light from the television illuminates the dim room.,,0.0,0.0,0.0,10
GOH6fBhoi2o_000010_000020,4,baseline,face_character,motion_action,"Toddler sits close to television, giggling and fidgeting playfully.",,0.0,0.0,0.0,9
GOH6fBhoi2o_000010_000020,4,gap_targeted,face_character,motion_action,"The toddler's face glows, eyes fixed on the screen, grinning.",,0.0,0.0,0.0,10
GOH6fBhoi2o_000010_000020,3,baseline,visual_form,scene_spatial,"Toddler sits close to television, giggling and fidgeting playfully.",,0.0,0.0,0.0,9
GOH6fBhoi2o_000010_000020,3,gap_targeted,visual_form,scene_spatial,Bright television screen glows in dim room.,,0.0,0.0,0.0,7
HpRmj5ce32c_000001_000011,0,baseline,motion_action,object_body,"Indoor ice rink. Curlers slide stone, teammates sweep ice.",,0.0,0.0,0.0,9
HpRmj5ce32c_000001_000011,0,gap_targeted,motion_action,object_body,A curler slides the stone across ice while teammates prepare to sweep.,,0.0,0.0,0.0,12
HpRmj5ce32c_000001_000011,4,baseline,visual_form,face_character,Curlers sweep ice as stone slides across rink.,,0.0,0.0,0.0,8
HpRmj5ce32c_000001_000011,4,gap_targeted,visual_form,face_character,Red and yellow curling stones gleam on glassy ice surface.,0.8481704937310741,1.5,1.3295327808394617,0.1,10
HpRmj5ce32c_000001_000011,1,baseline,motion_action,object_body,A curler slides stone; teammates sweep the ice ahead.,,0.0,0.0,0.0,9
HpRmj5ce32c_000001_000011,1,gap_targeted,motion_action,object_body,A curler slides the stone across ice while sweepers brush ahead.,,0.0,0.0,0.0,11
HpRmj5ce32c_000001_000011,3,baseline,visual_form,face_character,Curlers sweep ice before sliding stone.,,0.0,0.0,0.0,6
HpRmj5ce32c_000001_000011,3,gap_targeted,visual_form,face_character,Red and yellow curling stones gleam against dark ice surface.,0.7937930757345196,1.5,0.7707539909586463,0.1,10
HpRmj5ce32c_000001_000011,2,baseline,face_character,visual_form,Curlers slide stone; teammates ready brooms to sweep ice.,,0.0,0.0,0.0,9
HpRmj5ce32c_000001_000011,2,gap_targeted,face_character,visual_form,"Players focus intently, watching the stone's path down the ice.",,0.0,0.0,0.0,10
HpRmj5ce32c_000001_000011,5,baseline,scene_spatial,object_body,Curlers sweep ice strategically.,,0.0,0.0,0.0,4
HpRmj5ce32c_000001_000011,5,gap_targeted,scene_spatial,object_body,"Spacious rink, high ceilings, empty bleachers.",,0.0,0.0,0.0,6
N-LZPc27kjM_000229_000239,2,baseline,scene_spatial,visual_form,She creates tiny grooves on blue mittens using needle.,0.08974095335659388,0.0,0.05644939368243779,0.1111111111111111,9
N-LZPc27kjM_000229_000239,2,gap_targeted,scene_spatial,visual_form,She positions small blue clay mittens on her work surface before her.,0.08974095335659388,0.0,0.15053171648650077,0.16666666666666666,12
N-LZPc27kjM_000229_000239,3,baseline,scene_spatial,visual_form,She carefully needles tiny grooves into blue clay mittens.,0.036436327687322925,0.0,0.03291570528995175,0.1111111111111111,9
N-LZPc27kjM_000229_000239,3,gap_targeted,scene_spatial,visual_form,"She positions the clay mittens on her work surface, needle in hand nearby.",0.036436327687322925,0.0,0.0658314105799035,0.15384615384615385,13
N-LZPc27kjM_000229_000239,0,baseline,scene_spatial,visual_form,Woman demonstrates crafting small blue clay mittens into earrings.,0.23546344248131673,0.0,0.09557015463176,0.1111111111111111,9
N-LZPc27kjM_000229_000239,0,gap_targeted,scene_spatial,visual_form,Woman sits at crafting workspace with small blue mittens positioned before her.,0.2392897576086371,0.0,0.0971231835203819,0.08333333333333333,12
N-LZPc27kjM_000229_000239,1,baseline,scene_spatial,visual_form,She uses needle to texture mitten surfaces.,0.3266144825725164,0.0,0.07294129523924009,0.2857142857142857,7
N-LZPc27kjM_000229_000239,1,gap_targeted,scene_spatial,visual_form,"She positions the clay mittens on her workspace, needle in hand.",0.27123503141972155,0.0,0.08566409100783745,0.18181818181818182,11
N-LZPc27kjM_000229_000239,4,baseline,scene_spatial,visual_form,She uses a needle to texture the blue mittens.,0.06117676521654259,0.0,0.049712364553281596,0.2222222222222222,9
N-LZPc27kjM_000229_000239,4,gap_targeted,scene_spatial,visual_form,Mittens positioned on work surface before her hands.,0.04094499483545017,0.0,0.023526847318078414,0.125,8
OASCPKazLIM_000132_000142,4,baseline,scene_spatial,visual_form,Person folds shiny foil paper neatly around book.,0.9228788486167592,1.5,1.5671371050749148,0.125,8
OASCPKazLIM_000132_000142,4,gap_targeted,scene_spatial,visual_form,"Book centered on shiny foil paper, person's hands folding paper around it.",0.9228788486167592,1.5,1.5671371050749148,0.08333333333333333,12
OASCPKazLIM_000132_000142,3,baseline,scene_spatial,visual_form,Person folds shiny foil paper neatly around book.,0.948060042395561,1.5,1.1096390230859463,0.125,8
OASCPKazLIM_000132_000142,3,gap_targeted,scene_spatial,visual_form,Book centered on shiny foil paper spread across wooden table surface.,0.948060042395561,1.5,1.1096390230859463,0.09090909090909091,11
OASCPKazLIM_000132_000142,0,baseline,scene_spatial,motion_action,Person demonstrates wrapping book with shiny foil paper.,0.5530380747137168,0.0,0.25153484614791793,0.125,8
OASCPKazLIM_000132_000142,0,gap_targeted,scene_spatial,motion_action,Wooden table holds shiny foil paper with book positioned for wrapping.,0.8771000402843699,1.5,0.5641664488475112,0.18181818181818182,11
OASCPKazLIM_000132_000142,2,baseline,scene_spatial,visual_form,Person folds shiny foil paper carefully over book.,,0.0,0.0,0.0,8
OASCPKazLIM_000132_000142,2,gap_targeted,scene_spatial,visual_form,"Book centered on shiny foil paper, person's hands folding colorful wrapping around it.",0.9572644337119217,1.5,0.6311360012214121,0.07692307692307693,13
OASCPKazLIM_000132_000142,1,baseline,scene_spatial,motion_action,Person folds shiny foil paper carefully over book.,,0.0,0.0,0.0,8
OASCPKazLIM_000132_000142,1,gap_targeted,scene_spatial,motion_action,"Book centered on shiny foil paper, person's hands folding edges around it.",0.8718779687262855,1.5,0.23915450510436403,0.08333333333333333,12
OASCPKazLIM_000132_000142,5,baseline,object_body,motion_action,Paper folds neatly around book.,0.36763223936815465,0.0,0.09425173948524396,0.2,5
OASCPKazLIM_000132_000142,5,gap_targeted,object_body,motion_action,hands folding shiny paper,,0.0,0.0,0.0,4
RjPp0ZPW0yc_000000_000010,0,baseline,scene_spatial,face_character,"Person operates orange stationary saw, cutting metal pipe.",,0.0,0.0,0.0,8
RjPp0ZPW0yc_000000_000010,0,gap_targeted,scene_spatial,face_character,"Workshop setting: orange saw positioned on workbench, person stands at controls.",0.9357587217918013,1.5,0.9148679982982673,0.09090909090909091,11
RjPp0ZPW0yc_000000_000010,4,baseline,visual_form,scene_spatial,Person guides orange saw blade through metal pipe carefully.,,0.0,0.0,0.0,9
RjPp0ZPW0yc_000000_000010,4,gap_targeted,visual_form,scene_spatial,"Orange saw blade spinning, metal pipe positioned horizontally beneath it.",,0.0,0.0,0.0,10
RjPp0ZPW0yc_000000_000010,2,baseline,scene_spatial,visual_form,Person guides orange saw cutting metal pipe precisely.,,0.0,0.0,0.0,8
RjPp0ZPW0yc_000000_000010,2,gap_targeted,scene_spatial,visual_form,"Workshop setting: person positioned at orange saw, metal pipe secured below blade.",0.8661664491289939,1.5,0.6678107577691628,0.08333333333333333,12
RjPp0ZPW0yc_000000_000010,3,baseline,visual_form,scene_spatial,Person guides orange saw blade through metal pipe.,,0.0,0.0,0.0,8
RjPp0ZPW0yc_000000_000010,3,gap_targeted,visual_form,scene_spatial,Orange saw with metal pipe positioned horizontally beneath the blade.,,0.0,0.0,0.0,10
RjPp0ZPW0yc_000000_000010,1,baseline,scene_spatial,visual_form,Person guides orange saw through metal pipe carefully.,,0.0,0.0,0.0,8
RjPp0ZPW0yc_000000_000010,1,gap_targeted,scene_spatial,visual_form,"Workshop setting with orange saw positioned at workstation, metal pipe secured below.",0.9418821409171269,1.5,0.6842687156047507,0.08333333333333333,12
RjPp0ZPW0yc_000000_000010,5,baseline,object_body,visual_form,Saw cutting metal pipe.,,0.0,0.0,0.0,4
RjPp0ZPW0yc_000000_000010,5,gap_targeted,object_body,visual_form,Orange saw blade cutting metal.,,0.0,0.0,0.0,5
RlfVK8z5wJ0_000000_000010,4,baseline,scene_spatial,visual_form,"Woman kneels at ice fishing hole, retrieving device from water.",,0.0,0.0,0.0,10
RlfVK8z5wJ0_000000_000010,4,gap_targeted,scene_spatial,visual_form,Frozen lake stretches around her. Yellow marker visible ahead in distance.,0.6415890854662197,1.5,1.3393563378305018,0.18181818181818182,11
RlfVK8z5wJ0_000000_000010,3,baseline,scene_spatial,visual_form,"Woman kneels at ice fishing hole, retrieving equipment.",,0.0,0.0,0.0,8
RlfVK8z5wJ0_000000_000010,3,gap_targeted,scene_spatial,visual_form,"Frozen lake stretches behind her, yellow marker visible ahead.",0.10244208299609077,0.0,0.066443765063809,0.1111111111111111,9
RlfVK8z5wJ0_000000_000010,0,baseline,visual_form,scene_spatial,Woman in pink jacket kneels at ice fishing hole.,,0.0,0.0,0.0,9
RlfVK8z5wJ0_000000_000010,0,gap_targeted,visual_form,scene_spatial,Yellow marker gleams on frozen lake's white expanse.,,0.0,0.0,0.0,8
RlfVK8z5wJ0_000000_000010,2,baseline,visual_form,scene_spatial,"Woman kneels at ice fishing hole, retrieving equipment.",,0.0,0.0,0.0,8
RlfVK8z5wJ0_000000_000010,2,gap_targeted,visual_form,scene_spatial,Yellow marker and device emerge from ice hole's dark opening.,,0.0,0.0,0.0,10
RlfVK8z5wJ0_000000_000010,1,baseline,visual_form,scene_spatial,"Woman kneels at ice fishing hole, retrieving device from water.",,0.0,0.0,0.0,10
RlfVK8z5wJ0_000000_000010,1,gap_targeted,visual_form,scene_spatial,Yellow marker glows against white ice; device drips water.,,0.0,0.0,0.0,9
S-C86j0keqc_000217_000227,4,baseline,face_character,motion_action,Man in Civil War uniform plays violin beside canvas tent.,0.5651158057066351,1.5,1.6686083057191585,0.1,10
S-C86j0keqc_000217_000227,4,gap_targeted,face_character,motion_action,Woman sings with eyes closed; violinist watches intently.,,0.0,0.0,0.0,8
S-C86j0keqc_000217_000227,1,baseline,scene_spatial,visual_form,Civil War reenactor plays violin beside canvas tent.,,0.0,0.0,0.0,8
S-C86j0keqc_000217_000227,1,gap_targeted,scene_spatial,visual_form,Woman and violinist stand near canvas tent in sunny park.,,0.0,0.0,0.0,10
S-C86j0keqc_000217_000227,2,baseline,scene_spatial,visual_form,A Civil War reenactor plays violin beside canvas tent.,,0.0,0.0,0.0,9
S-C86j0keqc_000217_000227,2,gap_targeted,scene_spatial,visual_form,Woman and violin player positioned near canvas tent in sunny park.,,0.0,0.0,0.0,11
S-C86j0keqc_000217_000227,0,gap_targeted,scene_spatial,visual_form,Park setting: woman and uniformed man positioned near canvas tent.,0.45755605220109663,1.5,0.18705201792257642,0.2,10
S-C86j0keqc_000217_000227,3,baseline,face_character,object_body,A man in Civil War attire plays violin nearby.,0.7951939085961728,1.5,0.19083827660854985,0.1111111111111111,9
S-C86j0keqc_000217_000227,3,gap_targeted,face_character,object_body,"Woman sings with eyes closed, man focused on violin.",0.7951939085961728,1.5,0.19083827660854985,0.1111111111111111,9
S-C86j0keqc_000217_000227,5,baseline,scene_spatial,visual_form,Violin accompanies singing outdoors.,,0.0,0.0,0.0,4
S-C86j0keqc_000217_000227,5,gap_targeted,scene_spatial,visual_form,"Park setting, tent nearby.",0.06427623746563103,1.5,0.014635339261392433,0.25,4
ShSSAEfnyDs_000000_000010,0,baseline,scene_spatial,motion_action,"Man dozing in back seat. Someone kisses his forehead; he stirs, pushes away.",0.08645164287614325,0.0,0.26965605185961605,0.3076923076923077,13
ShSSAEfnyDs_000000_000010,0,gap_targeted,scene_spatial,motion_action,"Inside a car's back seat, a man in a cap.",0.08645164287614325,0.0,0.06741401296490401,0.1,10
ShSSAEfnyDs_000000_000010,2,baseline,scene_spatial,visual_form,"Man awakes, pushes away.",0.03601301837857657,0.0,0.02285948118390213,0.25,4
ShSSAEfnyDs_000000_000010,2,gap_targeted,scene_spatial,visual_form,Inside a car's back seat.,,0.0,0.0,0.0,5
ShSSAEfnyDs_000000_000010,1,baseline,scene_spatial,motion_action,Man in back seat awakens as someone kisses his forehead.,0.038967343994275885,0.0,0.07899906738819767,0.3,10
ShSSAEfnyDs_000000_000010,1,gap_targeted,scene_spatial,motion_action,"Inside a car's back seat, a man in a cap.",0.038967343994275885,0.0,0.026333022462732558,0.1,10
Xdz1cxEjLYc_000007_000017,4,baseline,scene_spatial,visual_form,Girl nods approvingly while eating at kitchen table.,0.8209301757512414,1.5,3.156908552560532,0.25,8
Xdz1cxEjLYc_000007_000017,4,gap_targeted,scene_spatial,visual_form,"Girl seated at round kitchen table, milk glass nearby.",0.5857253436903986,1.5,1.300436559585369,0.1111111111111111,9
Xdz1cxEjLYc_000007_000017,3,baseline,scene_spatial,visual_form,Girl nods approvingly while eating at round kitchen table.,0.8056267573136265,1.5,1.35914241625671,0.2222222222222222,9
Xdz1cxEjLYc_000007_000017,3,gap_targeted,scene_spatial,visual_form,Girl sits at round kitchen table with milk glass nearby.,0.5135360669685026,1.5,0.5001973740589234,0.1,10
Xdz1cxEjLYc_000007_000017,2,baseline,scene_spatial,visual_form,Girl in striped shirt nods approvingly while eating at round table.,0.33339063686814735,0.0,0.12946771456025624,0.09090909090909091,11
Xdz1cxEjLYc_000007_000017,2,gap_targeted,scene_spatial,visual_form,Girl sits at round kitchen table; milk glass nearby on surface.,0.897912635042746,1.5,0.2465625812119424,0.09090909090909091,11
Xdz1cxEjLYc_000007_000017,1,baseline,scene_spatial,visual_form,Young girl in striped shirt eats at kitchen table.,0.5659108815726247,1.5,0.07689058514188174,0.2222222222222222,9
Xdz1cxEjLYc_000007_000017,1,gap_targeted,scene_spatial,visual_form,"Girl seated at round kitchen table, milk glass beside her plate.",0.5664584529790334,1.5,0.07696498393366452,0.18181818181818182,11
Xdz1cxEjLYc_000007_000017,0,baseline,scene_spatial,visual_form,Young girl in striped shirt eats at round kitchen table.,0.635913383308384,1.5,0.1459274383270875,0.2,10
Xdz1cxEjLYc_000007_000017,0,gap_targeted,scene_spatial,visual_form,Girl sits at round kitchen table with milk glass nearby.,0.7844431316269019,1.5,0.12728741317901415,0.1,10
Z5w-wkrjHuw_000345_000355,0,baseline,visual_form,scene_spatial,Groups glide hand-in-hand in synchronized circles.,,0.0,0.0,0.0,6
Z5w-wkrjHuw_000345_000355,0,gap_targeted,visual_form,scene_spatial,Colorful lights illuminate the wooden skating floor.,0.3341322841332815,0.0,0.13067367967383303,0.14285714285714285,7
Z5w-wkrjHuw_000345_000355,1,baseline,visual_form,scene_spatial,"Skaters glide in synchronized circles, holding hands together.",0.05249379234116709,0.0,0.02851214233675292,0.125,8
Z5w-wkrjHuw_000345_000355,1,gap_targeted,visual_form,scene_spatial,Colorful lights illuminate the wooden rink as skaters circle in formation.,0.13205099599400513,0.0,0.07172384820325511,0.09090909090909091,11
Z5w-wkrjHuw_000345_000355,4,baseline,visual_form,scene_spatial,"Groups hold hands, skating synchronized circles smoothly.",,0.0,0.0,0.0,7
Z5w-wkrjHuw_000345_000355,4,gap_targeted,visual_form,scene_spatial,Colorful lights shimmer across the wooden skating floor.,0.12110961477238065,0.0,0.05014931519541943,0.125,8
Z5w-wkrjHuw_000345_000355,3,baseline,face_character,object_body,"Skaters hold hands, moving in synchronized circles.",,0.0,0.0,0.0,7
Z5w-wkrjHuw_000345_000355,3,gap_targeted,face_character,object_body,"Skaters' faces radiant with joy, hands clasped together.",,0.0,0.0,0.0,8
Z5w-wkrjHuw_000345_000355,2,baseline,face_character,visual_form,Skaters glide in synchronized hand-held circles across wooden floor.,0.08805500140120143,0.0,0.0425958962017321,0.1,9
Z5w-wkrjHuw_000345_000355,2,gap_targeted,face_character,visual_form,"Smiling skaters hold hands, faces joyful, moving together in circles.",,0.0,0.0,0.0,10
Z5w-wkrjHuw_000345_000355,5,baseline,motion_action,object_body,Skaters glide in synchronized circles.,,0.0,0.0,0.0,5
Z5w-wkrjHuw_000345_000355,5,gap_targeted,motion_action,object_body,Skaters glide in synchronized circles.,,0.0,0.0,0.0,5
ZcYB6tPK2Eo_000138_000148,0,baseline,scene_spatial,visual_form,"Man holds colorful Rubik's cube, demonstrating solution steps.",0.20223283619530258,0.0,0.3881864141543637,0.25,8
ZcYB6tPK2Eo_000138_000148,0,gap_targeted,scene_spatial,visual_form,"Man seated, cube centered before him, hands positioned at work.",0.20728412615995603,0.0,0.2813453271441732,0.1,10
ZcYB6tPK2Eo_000138_000148,4,baseline,visual_form,scene_spatial,Man's hands rotate colorful Rubik's cube methodically.,,0.0,0.0,0.0,7
