video_id,window,condition,dominant_type,second_type,ad_text,profile_alignment,dominant_keyword_coverage,weighted_keyword_coverage,specificity_score,word_count
gFBO3zrod9Y_000005_000015,2,gap_targeted,object_body,scene_spatial,Small hands tearing tissue paper into scattered pieces.,,0.0,0.0,0.0,8
h8wsO9A9v_c_000016_000026,0,baseline,scene_spatial,visual_form,Young boy pedals orange training-wheel bike in circles.,,0.0,0.0,0.0,8
h8wsO9A9v_c_000016_000026,0,gap_targeted,scene_spatial,visual_form,A child circles a paved area on a small orange bicycle with training wheels.,,0.0,0.0,0.0,14
h8wsO9A9v_c_000016_000026,4,baseline,scene_spatial,visual_form,Young boy pedals orange bicycle with training wheels in circles.,,0.0,0.0,0.0,10
h8wsO9A9v_c_000016_000026,4,gap_targeted,scene_spatial,visual_form,"Boy circles on paved ground, orange bike with bright basket.",,0.0,0.0,0.0,10
heWD9j45Emw_000225_000235,4,baseline,scene_spatial,visual_form,Colorful stage lights flash as band dances rhythmically together.,,0.0,0.0,0.0,9
heWD9j45Emw_000225_000235,4,gap_targeted,scene_spatial,visual_form,"Accordion player center stage, musicians surrounding him with saxophone, trumpet.",,0.0,0.0,0.0,10
heWD9j45Emw_000225_000235,0,baseline,object_body,scene_spatial,Colorful stage lights flash as musicians perform energetically.,,0.0,0.0,0.0,8
heWD9j45Emw_000225_000235,0,gap_targeted,object_body,scene_spatial,"Accordion player center stage, musicians dancing with instruments surrounding him.",,0.0,0.0,0.0,10
iEAWgsSvJAE_000023_000033,4,baseline,face_character,motion_action,"Man stands, extends hand in friendly greeting.",0.6089373334134589,1.5,2.2804579120631727,0.14285714285714285,7
iEAWgsSvJAE_000023_000033,4,gap_targeted,face_character,motion_action,"Young man smiles, extends hand warmly in greeting.",0.6089373334134589,3.0,4.560915824126345,0.25,8
iEAWgsSvJAE_000023_000033,3,baseline,motion_action,object_body,"Man stands, extends hand greeting in garage.",0.22059295851349214,0.0,0.1665535656123482,0.14285714285714285,7
iEAWgsSvJAE_000023_000033,3,gap_targeted,motion_action,object_body,He stands and extends his hand forward in greeting.,0.22059295851349214,0.0,0.3331071312246964,0.2222222222222222,9
iGmGQxox43I_000000_000010,0,baseline,scene_spatial,motion_action,Woman in orange demonstrates grooming mitt on calm horse.,0.5482823478285154,0.0,0.767328321891388,0.1111111111111111,9
iGmGQxox43I_000000_000010,0,gap_targeted,scene_spatial,motion_action,"Woman stands beside horse, mitt in hand against its face.",,0.0,0.0,0.0,10
iGmGQxox43I_000000_000010,3,baseline,visual_form,scene_spatial,Woman brushes horse's face and mane with grooming mitt.,,0.0,0.0,0.0,9
iGmGQxox43I_000000_000010,3,gap_targeted,visual_form,scene_spatial,Orange mitt with small teeth brushes horse's face and mane.,,0.0,0.0,0.0,10
iZP6gjlr_nM_000113_000123,0,baseline,scene_spatial,visual_form,Two people sculpt ice blocks with chisel indoors.,0.19676355107534282,0.0,0.30077834164099176,0.125,8
iZP6gjlr_nM_000113_000123,0,gap_targeted,scene_spatial,visual_form,"Indoor workspace: two people, large stacked ice blocks on table before them.",0.19676355107534282,0.0,0.30077834164099176,0.08333333333333333,12
iZP6gjlr_nM_000113_000123,1,baseline,scene_spatial,visual_form,Two people work on stacking clear ice blocks indoors.,0.10210664165502599,0.0,0.10470188640025763,0.1111111111111111,9
iZP6gjlr_nM_000113_000123,1,gap_targeted,scene_spatial,visual_form,"Inside a cool room, ice blocks stack on a table between two workers.",,0.0,0.0,0.0,13
j4CKRgv3jUg_000000_000010,0,baseline,visual_form,scene_spatial,Young person crosses wet street toward bus stop with teenagers.,,0.0,0.0,0.0,10
j4CKRgv3jUg_000000_000010,0,gap_targeted,visual_form,scene_spatial,Wet pavement glistens. Figures approach a bus shelter structure.,,0.0,0.0,0.0,9
j4CKRgv3jUg_000000_000010,1,baseline,scene_spatial,visual_form,Young person crosses wet street toward waiting teenagers.,,0.0,0.0,0.0,8
j4CKRgv3jUg_000000_000010,1,gap_targeted,scene_spatial,visual_form,Wet street with bus stop ahead; teenagers gathered waiting.,,0.0,0.0,0.0,9
j6CgiNeWQwM_000842_000852,4,baseline,scene_spatial,visual_form,Chef scrapes batter from bowl into parchment-lined cake pan.,0.03709106915092265,0.0,0.06955291426978966,0.1,9
j6CgiNeWQwM_000842_000852,4,gap_targeted,scene_spatial,visual_form,"Kitchen counter: chef and assistant positioned side-by-side, bowl held left, cake pan right.",0.44486038015714907,1.5,1.1797356572755333,0.13333333333333333,13
j6CgiNeWQwM_000842_000852,0,baseline,scene_spatial,face_character,Chef scrapes batter from bowl into parchment-lined cake pan.,0.3263832868968454,0.0,0.2162797130638237,0.1,9
j6CgiNeWQwM_000842_000852,0,gap_targeted,scene_spatial,face_character,Kitchen: chef and assistant stand at counter with mixing bowl and cake pan.,0.8749641674265639,1.5,0.8199608905685005,0.15384615384615385,13
jeweRSnAJeo_000050_000060,2,baseline,visual_form,scene_spatial,Woman tears magazine page at candlelit table.,,0.0,0.0,0.0,7
jeweRSnAJeo_000050_000060,2,gap_targeted,visual_form,scene_spatial,Candlelight glows warmly on the magazine page she tears.,0.11587734321125184,0.0,0.1225574974618735,0.1111111111111111,9
jeweRSnAJeo_000050_000060,3,baseline,scene_spatial,visual_form,Woman tears magazine page at candlelit table.,,0.0,0.0,0.0,7
jeweRSnAJeo_000050_000060,3,gap_targeted,scene_spatial,visual_form,"Dimly lit room: woman seated at table, candle flickering nearby casting warm glow.",,0.0,0.0,0.0,13
lgJywzzdUC8_000000_000010,4,baseline,scene_spatial,face_character,Yellow bulldozer pushes snow aside on city street.,,0.0,0.0,0.0,8
lgJywzzdUC8_000000_000010,4,gap_targeted,scene_spatial,face_character,"Snowy street at night, bulldozer center, cars passing, streetlights glowing.",0.7735993442775637,3.0,3.5550867829687314,0.2,10
lgJywzzdUC8_000000_000010,3,baseline,scene_spatial,face_character,Yellow bulldozer pushes snow piles across nighttime street.,,0.0,0.0,0.0,8
lgJywzzdUC8_000000_000010,3,gap_targeted,scene_spatial,face_character,"Snow piles dominate the nighttime street; bulldozer positioned center, cars passing nearby.",,0.0,0.0,0.0,12
rGQ64NXktF8_000006_000016,4,baseline,scene_spatial,motion_action,Two boys tap each other's heads with a plastic bottle.,,0.0,0.0,0.0,10
rGQ64NXktF8_000006_000016,4,gap_targeted,scene_spatial,motion_action,Two boys sit facing each other on the floor in a small room with a bicycle nearby.,,0.0,0.0,0.0,17
rGQ64NXktF8_000006_000016,3,baseline,scene_spatial,visual_form,Two boys playfully hit each other with plastic bottle.,,0.0,0.0,0.0,9
rGQ64NXktF8_000006_000016,3,gap_targeted,scene_spatial,visual_form,Two boys sit on floor facing each other in small room.,,0.0,0.0,0.0,11
u-olDM7oGGM_000012_000022,0,baseline,scene_spatial,face_character,"Boy drapes jacket over head, runs across road laughing.",0.322242968021249,0.0,0.2745554610808849,0.1111111111111111,9
u-olDM7oGGM_000012_000022,0,gap_targeted,scene_spatial,face_character,"A residential street. A boy, adult, and dog cross the road together.",,0.0,0.0,0.0,12
u-olDM7oGGM_000012_000022,4,baseline,visual_form,scene_spatial,"Boy playfully covers head, runs across street laughing.",0.30537389190372116,0.0,0.11583726863794047,0.125,8
u-olDM7oGGM_000012_000022,4,gap_targeted,visual_form,scene_spatial,"A bright jacket drapes over the boy's head, obscuring his face.",0.15649561350117014,0.0,0.04197624400126371,0.09090909090909091,11
v2Hr1CH-yb0_000076_000086,4,baseline,motion_action,face_character,Workers fill bags at machinery in spacious warehouse.,,0.0,0.0,0.0,8
v2Hr1CH-yb0_000076_000086,4,gap_targeted,motion_action,face_character,Workers efficiently fill and move large bags across machinery.,,0.0,0.0,0.0,9
v2Hr1CH-yb0_000076_000086,0,baseline,scene_spatial,visual_form,"Factory workers in masks operate machinery, filling large bags.",,0.0,0.0,0.0,9
v2Hr1CH-yb0_000076_000086,0,gap_targeted,scene_spatial,visual_form,Large warehouse with conveyor belts and machinery lining the expansive space.,,0.0,0.0,0.0,11
wbOD_G3ttgU_000083_000093,4,baseline,scene_spatial,visual_form,Three couples dance synchronized in mirrored studio.,,0.0,0.0,0.0,7
wbOD_G3ttgU_000083_000093,4,gap_targeted,scene_spatial,visual_form,"Three couples dance in sync across the mirrored studio, star ornaments hanging overhead.",,0.0,0.0,0.0,13
wbOD_G3ttgU_000083_000093,0,baseline,scene_spatial,visual_form,Three couples dance synchronously in bright mirrored studio.,,0.0,0.0,0.0,8
wbOD_G3ttgU_000083_000093,0,gap_targeted,scene_spatial,visual_form,"Bright dance studio with mirrored walls, three couples moving in sync.",,0.0,0.0,0.0,11
xW6hpK-DBMY_000080_000090,5,baseline,face_character,visual_form,Knife meets sharpening rod.,0.09842133048091586,0.0,0.07717515801860186,0.25,4
xW6hpK-DBMY_000080_000090,5,gap_targeted,face_character,visual_form,"Man demonstrating, focused intently.",0.38125992954739085,1.5,0.2989575040817625,0.25,4
xW6hpK-DBMY_000080_000090,3,baseline,visual_form,face_character,Man demonstrates knife sharpening with rod technique.,0.3372844790356799,0.0,0.12170209147682931,0.42857142857142855,7
xW6hpK-DBMY_000080_000090,3,gap_targeted,visual_form,face_character,Large metal rod gleams silver; framed photograph displays tattooed figure.,,0.0,0.0,0.0,10
yBO8rAMeqjc_000007_000017,0,baseline,motion_action,face_character,Two men demonstrate sheep shearing on stage before an audience.,,0.0,0.0,0.0,10
yBO8rAMeqjc_000007_000017,0,gap_targeted,motion_action,face_character,A shearer skillfully clips wool from a calm sheep.,,0.0,0.0,0.0,9
yBO8rAMeqjc_000007_000017,4,baseline,scene_spatial,face_character,Two men demonstrate sheep shearing to an attentive audience.,,0.0,0.0,0.0,9
yBO8rAMeqjc_000007_000017,4,gap_targeted,scene_spatial,face_character,The demonstration stage holds audience seated before two shearers and sheep.,0.16358369146731017,0.0,0.09166851692311923,0.09090909090909091,11
zTJ0Zbv1jBo_000045_000055,0,baseline,visual_form,scene_spatial,Young girl runs across carpet on her tiptoes.,0.1148085462768913,0.0,0.26777094157596515,0.125,8
zTJ0Zbv1jBo_000045_000055,0,gap_targeted,visual_form,scene_spatial,"Carpeted room interior. Small girl in motion, running on tiptoes.",,0.0,0.0,0.0,10
zTJ0Zbv1jBo_000045_000055,3,baseline,scene_spatial,visual_form,Young girl runs across carpet on tiptoes.,,0.0,0.0,0.0,7
zTJ0Zbv1jBo_000045_000055,3,gap_targeted,scene_spatial,visual_form,Child runs across carpeted room on tiptoes.,,0.0,0.0,0.0,7
