clip_idx,video_id,category,tier,gt,description,question_model,grader_model,candidate_id,q_idx,score,label,evidence_quote,rationale
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,4,0.0,no,,No description of counter items.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,0,0.0,no,skier navigates a snowy hill,"Describes skiing, not salad preparation."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,1,0.0,no,slalom course,No mention of bowl or container.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,2,0.0,no,snowy hill,"Describes snow, not leafy greens."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,3,0.0,no,a skier,"Describes one skier, not hands tossing."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,4,0.0,no,flexible poles,No mention of cutting board or cheese.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,0,0.5,partial,mix spinach in a bowl,Mentions mixing and bowl but lacks tossing action detail.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,1,0.5,partial,in a bowl,Confirms bowl but omits wooden material and handles.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,2,1.0,yes,spinach,Correctly identifies leafy greens ingredient.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,3,0.0,no,a woman,"Mentions one person, not two hands."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,4,0.0,no,,No mention of cutting board or cheese.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,0,1.0,yes,uses their hands to thoroughly mix the garlic and spinach,Directly describes mixing action in bowl.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,1,1.0,yes,large wooden bowl,Identifies wooden bowl; handles implied by context.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,2,1.0,yes,fresh spinach leaves,Clearly identifies leafy greens ingredient.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,3,1.0,yes,two individuals,Explicitly states two people with hands visible.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,4,0.0,no,,No mention of cutting board or cheese on work surface.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,0,1.0,yes,mixing the garlic and spinach leaves with their hands,Describes mixing action with hands in bowl.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,1,0.5,partial,wooden bowl,Identifies wooden bowl but omits handles detail.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,2,1.0,yes,spinach leaves,Correctly identifies leafy greens ingredient.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,3,1.0,yes,another person starts mixing with their hands,Implies two people with hands performing action.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,4,0.0,no,,No mention of cutting board or cheese.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,0,1.0,yes,two people on snowmobiles...ride off across the snow-covered terrain,Directly states snowmobiling activity and winter context.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,1,1.0,yes,"snowy landscape...snow-covered terrain, leaving tracks behind them",Describes open snowy field with track patterns explicitly.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,2,0.0,no,,"Mentions only two people on snowmobiles, no foreground snowmobiles described."
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,3,0.0,no,,No mention of colored snowmobiles or foreground elements.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,4,0.5,partial,snowy landscape,Implies daytime but lacks explicit lighting/shadow details.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,0,1.0,yes,guy...on snow mobile...rides off,Directly identifies snowmobiling activity.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,1,0.0,no,,"No description of terrain, field, or landscape features."
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,2,0.0,no,,No mention of other snowmobiles or foreground elements.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,3,0.0,no,,No description of foreground snowmobiles or colors.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,4,0.0,no,,No lighting or time-of-day information provided.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,0,1.0,yes,person stops on a snowmobile...they both start again,Clearly identifies snowmobiling as the activity.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,1,0.0,no,,"No description of terrain, field, or landscape features."
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,2,0.5,partial,another person on a snowmobile,Mentions second snowmobile but lacks color/location details.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,3,0.0,no,,No mention of foreground snowmobiles or colors.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,4,0.0,no,,No lighting or time-of-day information provided.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,0,0.0,no,man in green shirt...walks...along a fence...deer,Describes completely different scene; contradicts snowmobiling answer.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,1,0.0,no,zoo or animal enclosure,"Describes zoo setting, contradicts snowy field terrain."
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,2,0.0,no,deer mirrors his movements,"Describes deer, not snowmobiles."
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,3,0.0,no,small deer,"Describes deer, not snowmobiles or foreground elements."
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,4,0.0,no,,Describes entirely different scene; no lighting details relevant.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,0,0.0,no,A man on a motorcycle pulls a sleigh,"Describes controlled pulling, not falling/tumbling motion"
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,1,1.0,yes,in the snow,Correctly identifies snowy outdoor setting
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,2,0.0,no,pulls a sleigh,No mention of blue object or winter sports equipment
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,3,0.0,no,,No description of person's clothing or appearance
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,4,0.0,no,pulls a sleigh,"Implies control, contradicts loss of control"
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,0,0.0,no,motorbike is pulling a sled,"Describes controlled pulling, not falling/tumbling"
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,1,1.0,yes,through snow and ice,Correctly identifies snowy outdoor environment
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,2,0.0,no,pulling a sled,No mention of blue object or specific equipment
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,3,0.0,no,,No description of person's clothing or appearance
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,4,0.0,no,pulling a sled,Implies control; contradicts loss of control scenario
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,0,0.0,no,"a man rides a motorcycle, pulling a blue sled","Describes controlled riding/pulling, not falling/tumbling"
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,1,1.0,yes,In a snowy landscape,Correctly identifies snowy outdoor setting
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,2,1.0,yes,a blue sled behind him,Directly identifies blue object in winter sports context
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,3,0.0,no,,No description of person's clothing or dark silhouette
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,4,0.0,no,rides a motorcycle,Implies control; contradicts loss of control scenario
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,0,0.0,no,A man in a green shirt walks back and forth,"Describes walking with deer, not falling/tumbling in snow"
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,1,0.0,no,zoo or animal enclosure,"Describes zoo setting, not snowy slope/mountainside"
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,2,0.0,no,a small deer,No blue object; describes deer instead
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,3,0.5,partial,A man in a green shirt and navy shorts,Describes clothing but wrong colors; no contrast with snow
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,4,0.0,no,playfully engaging the deer,"Describes controlled playful interaction, not loss of control"
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,0,0.0,no,zoo or animal enclosure,"Describes zoo, not equestrian facility with flags and obstacles."
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,1,0.0,no,a small deer,"Describes deer, not horses. Contradicts answer key."
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,2,0.0,no,,No mention of entrance sign or horse silhouette.
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,3,0.0,no,,No wooded area or horse in woods described.
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,A,4,0.0,no,,No mention of KOA logo.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,0,0.0,no,,"No mention of facility, flags, or jumping obstacles."
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,1,0.5,partial,horses,Mentions horses but no colors or pasture grazing details.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,2,0.0,no,,No entrance sign or silhouette mentioned.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,3,1.0,yes,riding horses through the woods,Directly states horses in wooded area.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,B,4,0.0,no,,No mention of KOA logo.
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,0,0.5,partial,horse ranch sign,"Mentions ranch but lacks flags, obstacles, manicured grounds details."
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,1,1.0,yes,horses grazing,"Directly states horses grazing, matching answer key."
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,2,0.5,partial,horse ranch sign,Mentions sign but no silhouette or arch details.
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,3,1.0,yes,people riding horses through woods,Directly describes horses in wooded setting.
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,C,4,0.0,no,,No mention of KOA logo.
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,0,0.5,partial,KOA Ranch,"Identifies ranch but lacks flags, obstacles, manicured grounds."
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,1,1.0,yes,Horses graze peacefully in a sunlit pasture,Directly states horses grazing in pasture.
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,2,1.0,yes,"sign for KOA Ranch, featuring a silhouette of a horse",Directly states horse silhouette on entrance sign.
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,D,3,1.0,yes,people riding horses along a wooded trail,Directly describes horses in wooded setting.
