clip_idx,video_id,category,tier,gt,description,question_model,grader_model,tribe_mean_need,candidate_id,q_idx,score,label,evidence_quote,rationale
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.1987337515089805,C,4,0.0,no,,"Describes skier, not child's emotional state."
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.1987337515089805,D,0,0.5,partial,making scrambled eggs on the stove,Confirms cooking activity but omits tool and counter details.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.1987337515089805,D,1,1.0,yes,making scrambled eggs,Directly identifies scrambled eggs.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.1987337515089805,D,2,0.5,partial,on the stove,Implies kitchen but lacks granite counter or setting details.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.1987337515089805,D,3,0.0,no,,No mention of counter items.
4,B0EKYDSv_yQ_000002_000012,Food & Cooking,tier1_vatex_short,1,A preteen girl is making scrambled eggs on the stove.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.1987337515089805,D,4,0.0,no,,No emotional state or expression described.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,A,0,0.0,no,a skier navigates a snowy hill,"Describes skiing, not vegetable preparation."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,A,1,0.0,no,weaving between flexible poles,"Describes skiing motions, not mixing vegetables."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,A,2,0.0,no,snowy hill,No mention of wooden bowl or container.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,A,3,0.0,no,slalom course,"Describes skiing slope, not food preparation surface."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,A,4,0.0,no,a skier,"Describes one skier, not multiple people preparing food."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,B,0,0.5,partial,mix spinach in a bowl,Mentions spinach and bowl but lacks detail on greens and mixing action.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,B,1,0.0,no,explaining how to mix,"Describes explanation, not actual hand motions being performed."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,B,2,0.5,partial,bowl,"Mentions bowl but no details on wooden material, shape, or handles."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,B,3,0.0,no,,"No mention of cheese, cutting board, or wooden surface."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,B,4,0.0,no,A woman,"Describes one person, not two people collaborating."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,C,0,1.0,yes,fresh spinach leaves...mix the garlic and spinach together,Clearly states greens being mixed by hands in wooden bowl.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,C,1,1.0,yes,uses their hands to thoroughly mix the garlic and spinach,Explicitly describes hand mixing action combining ingredients.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,C,2,1.0,yes,large wooden bowl,Identifies wooden bowl; implies round shape and capacity for two people.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,C,3,0.5,partial,chopped garlic from a knife,"Mentions garlic and knife but no explicit cheese, cutting board, or wooden surface detail."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,C,4,1.0,yes,two individuals...One person drops...The other person uses their hands,Clearly identifies two people with distinct collaborative actions.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,D,0,1.0,yes,spinach...wooden bowl...mixing...with their hands,States greens in wooden bowl being mixed by hands.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,D,1,1.0,yes,another person starts mixing the garlic and spinach leaves with their hands,Describes hand mixing action combining ingredients.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,D,2,0.5,partial,wooden bowl,Identifies wooden bowl but lacks details on shape and handles.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,D,3,0.5,partial,chopped garlic from a knife,"Mentions garlic and knife but no explicit cheese, cutting board, or surface detail."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.6596447063981404,D,4,1.0,yes,One person drops...another person...mixing,Clearly identifies two people with distinct collaborative actions.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,A,0,0.5,partial,two people on snowmobiles...ride off across the snow-covered terrain,"Mentions snowmobiles and riding but describes only two riders, not multiple lined up."
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,A,1,0.5,partial,snowy landscape...snow-covered terrain,"Confirms snow but omits sky, trees, sunlight, and weather clarity."
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,A,2,0.0,no,,No mention of snowmobile colors or foreground positioning.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,A,3,0.0,no,ride off across the snow-covered terrain,"Describes general riding, not relative position changes or receding motion."
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,A,4,0.5,partial,leaving tracks behind them,Mentions tracks but lacks detail on grooves or worn paths.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,B,0,0.0,no,a guy is getting off of snow mobile,"Describes dismounting, not multiple snowmobiles lined up and riding."
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,B,1,0.0,no,,No landscape or weather description provided.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,B,2,0.0,no,,No mention of snowmobile colors.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,B,3,0.0,no,,Does not address relative position or motion progression.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,B,4,0.0,no,,No mention of terrain features or tracks.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,C,0,0.5,partial,person stops on a snowmobile...they both start again,Mentions snowmobiles and motion but vague; unclear if multiple or lined up.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,C,1,0.0,no,,No landscape or weather description.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,C,2,0.0,no,,No mention of snowmobile colors.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,C,3,0.0,no,,Does not describe relative position changes or receding motion.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,C,4,0.0,no,,No mention of terrain features or tracks.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,D,0,0.0,no,man in green shirt...walks...deer mirrors his movements,"Describes entirely different scene: zoo, deer, walking. No snowmobiles."
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,D,1,0.0,no,zoo or animal enclosure,Describes wrong scene entirely; no snowy landscape.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,D,2,0.0,no,,Describes wrong scene; no snowmobiles present.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,D,3,0.0,no,,Describes wrong scene entirely.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3976061903273661,D,4,0.0,no,,Describes wrong scene; no snowy terrain features.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,A,0,0.0,no,A man on a motorcycle pulls a sleigh in the snow.,"Describes motorcycle and sleigh, not skiing/snowboarding."
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,A,1,0.0,no,A man on a motorcycle pulls a sleigh in the snow.,No mention of blue equipment color.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,A,2,0.5,partial,in the snow,Mentions snow but not slope or mountain terrain.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,A,3,0.0,no,,No description of snow tracks or patterns.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,A,4,0.0,no,,Wrong activity; no camera perspective described.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,B,0,0.0,no,A man on a motorbike is pulling a sled through snow,"Describes motorbike and sled, not skiing/snowboarding."
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,B,1,0.0,no,,No mention of blue equipment.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,B,2,0.5,partial,through snow and ice,Mentions snow but not slope or mountain setting.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,B,3,0.0,no,,No description of snow tracks or patterns.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,B,4,0.0,no,,Wrong activity; no camera perspective described.
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,C,0,0.0,no,"a man rides a motorcycle, pulling a blue sled","Describes motorcycle and sled, not skiing/snowboarding."
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,C,1,1.0,yes,pulling a blue sled,Directly states blue equipment in snowy context.
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,C,2,0.5,partial,snowy landscape,Mentions snow but not slope or mountain terrain.
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,C,3,0.0,no,,No description of snow tracks or patterns.
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,C,4,0.0,no,,Wrong activity; no camera perspective described.
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,D,0,0.0,no,A man in a green shirt and navy shorts walks back and forth along a fence,"Describes walking with deer, completely unrelated activity."
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,D,1,0.0,no,,No snow or blue equipment mentioned.
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,D,2,0.0,no,zoo or animal enclosure,"Describes zoo, not snowy slope."
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,D,3,0.0,no,,No snow or tracks mentioned.
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3871231532659878,D,4,0.0,no,,Wrong activity; no relevant camera perspective.
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,A,0,0.0,no,zoo or animal enclosure,"Describes zoo, not equestrian center or ranch"
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,A,1,0.0,no,a small deer mirrors his movements,"Describes deer, not horses"
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,A,2,0.0,no,,No mention of KOA logo or branding
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,A,3,0.5,partial,along a fence,"Mentions fence but misses flags, markers, structures"
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,A,4,0.0,no,,No mention of final wooded scene with horse
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,B,0,0.0,no,,No facility or venue identification provided
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,B,1,0.0,no,,No mention of grazing horses or coat colors
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,B,2,0.0,no,,No mention of KOA logo
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,B,3,0.0,no,,No infrastructure or structures mentioned
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,B,4,1.0,yes,riding horses through the woods,Directly describes final wooded scene
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,C,0,1.0,yes,A horse ranch sign is shown,Directly identifies ranch facility
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,anthropic:claude-haiku-4-5-20251001,0.3789945682630365,C,1,1.0,yes,horses grazing,Directly states horses grazing in pasture
