clip_idx,video_id,category,tier,gt,description,question_model,grader_model,candidate_id,q_idx,score,label,evidence_quote,rationale
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier1_vatex_short,1,A woman is explaining how to mix spinach in a bowl,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,4,0.0,no,,No mention of work surface.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,0,1.0,yes,mix the garlic and spinach together,Directly states mixing greens.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,1,1.0,yes,large wooden bowl,Directly states container type.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,2,1.0,yes,fresh spinach leaves,Directly states primary ingredient.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,3,1.0,yes,two individuals demonstrate,Implies two hands visible.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier3_va11y,3,"In a kitchen setting, two individuals demonstrate how to prepare a spinach salad. One person drops chopped garlic from a knife into a large wooden bowl filled with fresh spinach leaves. The other person uses their hands to thoroughly mix the garlic and spinach together. The video focuses on the process of combining these ingredients to create a healthy salad.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,4,0.0,no,,No mention of work surface.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,0,1.0,yes,mixing the garlic and spinach leaves,Directly states mixing greens.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,1,1.0,yes,wooden bowl,Directly states container type.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,2,1.0,yes,spinach,Directly states primary ingredient.
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,3,0.5,partial,another person starts mixing,"Implies two hands, not explicit."
5,PbGvLf7HvXQ_000063_000073,Food & Cooking,tier2_vatex_long,2,"A person drops chopped garlic from a knife into a wooden bowl, on top of spinach, and another person starts mixing the garlic and spinach leaves with their hands.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,4,0.0,no,,No mention of work surface.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,0,0.5,partial,two people on snowmobiles,Mentions snowmobiles but not specific activity.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,1,1.0,yes,"snow-covered terrain, leaving tracks",Describes snowy field and tracks.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,2,0.5,partial,two people on snowmobiles,Mentions two snowmobiles but lacks color details.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,3,0.0,no,,No weather or lighting details.
6,0HEi6q3bGaw_000011_000021,Travel,tier3_va11y,3,"In a snowy landscape, two people on snowmobiles pause to converse. One rider, wearing a helmet, gestures while speaking. After a brief exchange, they both rev their engines and ride off across the snow-covered terrain, leaving tracks behind them.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,4,0.0,no,,No perspective details.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,0,1.0,yes,rides off,Indicates riding a snowmobile.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,1,0.0,no,,No terrain description.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,2,0.0,no,,No mention of other snowmobiles.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,3,0.0,no,,No weather or lighting details.
6,0HEi6q3bGaw_000011_000021,Travel,tier1_vatex_short,1,a guy is getting off of snow mobile and gets on and rides off.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,4,0.0,no,,No perspective details.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,0,1.0,yes,stops on a snowmobile,Indicates riding a snowmobile.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,1,0.0,no,,No terrain description.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,2,0.0,no,,No mention of other snowmobiles.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,3,0.0,no,,No weather or lighting details.
6,0HEi6q3bGaw_000011_000021,Travel,tier2_vatex_long,2,"A person stops on a snowmobile while another person on a snowmobile speaks, then they both start again.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,4,0.0,no,,No perspective details.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,0,0.0,no,,Describes unrelated scene.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,1,0.0,no,,Describes unrelated scene.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,2,0.0,no,,Describes unrelated scene.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,3,0.0,no,,Describes unrelated scene.
6,0HEi6q3bGaw_000011_000021,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,4,0.0,no,,Describes unrelated scene.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,0,0.0,no,,No falling or tumbling described.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,1,0.5,partial,in the snow,"Snow mentioned, but not a slope."
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,2,0.0,no,,No blue ski pole mentioned.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,3,0.0,no,,Multiple people implied.
7,09dQut5GJ68_000049_000059,Travel,tier1_vatex_short,1,A man on a motorcycle pulls a sleigh in the snow.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,4,0.5,partial,in the snow,"Snow mentioned, not overcast."
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,0,0.0,no,,No falling or tumbling described.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,1,0.5,partial,through snow and ice,"Snow mentioned, but not a slope."
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,2,0.0,no,,No blue ski pole mentioned.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,3,0.0,no,,Multiple people implied.
7,09dQut5GJ68_000049_000059,Travel,tier2_vatex_long,2,A man on a motorbike is pulling a sled through snow and ice before they grind to a halt.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,4,0.5,partial,through snow and ice,"Snow mentioned, not overcast."
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,0,0.0,no,,No falling or tumbling described.
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,1,0.5,partial,snowy landscape,"Snow mentioned, but not a slope."
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,2,0.5,partial,blue sled,"Blue object mentioned, not a pole."
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,3,0.0,no,,Multiple people implied.
7,09dQut5GJ68_000049_000059,Travel,tier3_va11y,3,"In a snowy landscape, a man rides a motorcycle, pulling a blue sled behind him. The sled glides over the snow, connected by a wire. The scene captures the thrill of the ride as the motorcycle moves through the wintry terrain.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,4,0.5,partial,snowy landscape,"Snow mentioned, not overcast."
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,0,0.0,no,,No falling or tumbling described.
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,1,0.0,no,,No snowy environment described.
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,2,0.0,no,,No blue ski pole mentioned.
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,3,0.0,no,,Multiple people implied.
7,09dQut5GJ68_000049_000059,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,4,0.0,no,,No snowy weather described.
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,0,0.0,no,zoo or animal enclosure,"Describes a zoo, not an equestrian facility."
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,1,0.0,no,a small deer,"Mentions a deer, not horses."
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,2,0.0,no,,No mention of a sign.
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,3,0.0,no,,No wooded area described.
8,hOirknJr3os_000001_000011,Travel,tier0_cross,0,"A man in a green shirt and navy shorts walks back and forth along a fence. On the other side, a small deer mirrors his movements, following him closely. The setting appears to be a zoo or animal enclosure, with the man playfully engaging the deer in a game of follow-the-leader.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,4,0.0,no,,No logo mentioned.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,0,0.0,no,,No facility description.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,1,0.0,no,,No pasture or horse details.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,2,0.0,no,,No sign mentioned.
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,3,0.5,partial,riding horses through the woods,"Woods mentioned, but no tied horse."
8,hOirknJr3os_000001_000011,Travel,tier1_vatex_short,1,A group of people are riding horses through the woods.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,4,0.0,no,,No logo mentioned.
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,0,1.0,yes,horse ranch sign,Mentions horse ranch.
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,1,0.5,partial,horses grazing,"Mentions grazing, not horse colors."
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,2,0.5,partial,horse ranch sign,"Mentions sign, not silhouette."
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,3,0.5,partial,riding horses through woods,"Woods mentioned, no tied horse."
8,hOirknJr3os_000001_000011,Travel,tier2_vatex_long,2,"A horse ranch sign is shown, then horses grazing, and after this people riding horses through woods are seen as music plays.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,4,0.0,no,,No logo mentioned.
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,0,1.0,yes,KOA Ranch,Describes equestrian facility.
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,1,0.5,partial,Horses graze peacefully,"Mentions grazing, not horse colors."
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,2,1.0,yes,silhouette of a horse,Mentions horse silhouette.
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,3,0.5,partial,riding horses along a wooded trail,"Woods mentioned, no tied horse."
8,hOirknJr3os_000001_000011,Travel,tier3_va11y,3,"The video begins with a sign for KOA Ranch, featuring a silhouette of a horse. Horses graze peacefully in a sunlit pasture. The scene shifts to a group of people riding horses along a wooded trail, accompanied by a song about camping. This advertisement highlights the scenic beauty and horse riding experiences offered at KOA campgrounds.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,4,1.0,yes,KOA Ranch,Mentions KOA logo.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,0,1.0,yes,a skier navigates a snowy hill,Mentions skiing and snow.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,1,1.0,yes,At night,Directly states night.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,2,1.0,yes,weaving between flexible poles,Mentions poles.
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,3,0.5,partial,snowy hill,"Mentions snow, not condition."
9,TF4q9y0rJoc_000000_000010,Sports,tier3_va11y,3,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,4,0.0,no,,No clothing description.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,0,1.0,yes,Someone is skiing,Directly states skiing.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,1,1.0,yes,at night,Directly states night.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,2,1.0,yes,around several poles,Mentions poles.
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,3,0.5,partial,skiing,"Implies snow, not condition."
9,TF4q9y0rJoc_000000_000010,Sports,tier2_vatex_long,2,Someone is skiing at night around several poles in an alternating left then right pattern.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,B,4,0.0,no,,No clothing description.
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,0,1.0,yes,is skiing,Directly states skiing.
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,1,0.0,no,,No time of day mentioned.
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,2,1.0,yes,between poles,Mentions poles.
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,3,0.5,partial,snowy hill,"Mentions snow, not condition."
9,TF4q9y0rJoc_000000_000010,Sports,tier1_vatex_short,1,A man is skiing between poles on a snowy hill.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,C,4,0.0,no,,No clothing description.
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,0,0.0,no,,Describes a kitchen scene.
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,1,0.0,no,,Describes a kitchen scene.
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,2,0.0,no,,Describes a kitchen scene.
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,3,0.0,no,,Describes a kitchen scene.
9,TF4q9y0rJoc_000000_000010,Sports,tier0_cross,0,"In a bustling kitchen, a chef holds a cherry tomato and counts down in Spanish. With precision, he throws the tomato at a wall, followed by a knife, which pins the tomato in place. The chef smiles, showcasing his skill.",anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,D,4,0.0,no,,Describes a kitchen scene.
11,z8Q-s8AthrA_000002_000012,Sports,tier1_vatex_short,1,A girl performs the high jump at a track meet.,anthropic:claude-haiku-4-5-20251001,openai:gpt-4o,A,0,0.0,no,A girl performs the high jump,No mention of running or hurdles.
