target,feature,budget_frac,k,hits,total_pos,recall,precision,random_expected_recall,top_video_ids
clip_fail,mean_visual_gap,0.2,12,5,20,0.25,0.4166666666666667,0.2,GOH6fBhoi2o_000010_000020;EA3HCx0yTIY_000281_000291;zTJ0Zbv1jBo_000045_000055;HpRmj5ce32c_000001_000011;_TKzyWZHjm8_000002_000012;8vkNr_eysXY_000002_000012;2kJxrcNRS9w_000047_000057;v2Hr1CH-yb0_000076_000086;j4CKRgv3jUg_000000_000010;1HUWWCLza0w_000000_000010;F-mRnL_XmJU_000000_000010;d7_SY48r__8_000060_000070
clip_fail,mean_visual_gap,0.3,18,7,20,0.35,0.3888888888888889,0.3,GOH6fBhoi2o_000010_000020;EA3HCx0yTIY_000281_000291;zTJ0Zbv1jBo_000045_000055;HpRmj5ce32c_000001_000011;_TKzyWZHjm8_000002_000012;8vkNr_eysXY_000002_000012;2kJxrcNRS9w_000047_000057;v2Hr1CH-yb0_000076_000086;j4CKRgv3jUg_000000_000010;1HUWWCLza0w_000000_000010;F-mRnL_XmJU_000000_000010;d7_SY48r__8_000060_000070;_oAKCHh_Av4_000003_000013;BcW6Y7eufQE_000239_000249;crjesEwF0Ks_000197_000207;dlBeUWrse3I_000019_000029;iEAWgsSvJAE_000023_000033;BHxn3qfPAl4_000018_000028
clip_fail,max_visual_gap,0.05,3,0,20,0.0,0.0,0.05,v2Hr1CH-yb0_000076_000086;F-mRnL_XmJU_000000_000010;dlBeUWrse3I_000019_000029
clip_fail,max_visual_gap,0.1,6,1,20,0.05,0.16666666666666666,0.1,v2Hr1CH-yb0_000076_000086;F-mRnL_XmJU_000000_000010;dlBeUWrse3I_000019_000029;1HUWWCLza0w_000000_000010;_TKzyWZHjm8_000002_000012;iEAWgsSvJAE_000023_000033
clip_fail,max_visual_gap,0.2,12,4,20,0.2,0.3333333333333333,0.2,v2Hr1CH-yb0_000076_000086;F-mRnL_XmJU_000000_000010;dlBeUWrse3I_000019_000029;1HUWWCLza0w_000000_000010;_TKzyWZHjm8_000002_000012;iEAWgsSvJAE_000023_000033;d7_SY48r__8_000060_000070;8vkNr_eysXY_000002_000012;EA3HCx0yTIY_000281_000291;S-C86j0keqc_000217_000227;iGmGQxox43I_000000_000010;BHxn3qfPAl4_000018_000028
clip_fail,max_visual_gap,0.3,18,6,20,0.3,0.3333333333333333,0.3,v2Hr1CH-yb0_000076_000086;F-mRnL_XmJU_000000_000010;dlBeUWrse3I_000019_000029;1HUWWCLza0w_000000_000010;_TKzyWZHjm8_000002_000012;iEAWgsSvJAE_000023_000033;d7_SY48r__8_000060_000070;8vkNr_eysXY_000002_000012;EA3HCx0yTIY_000281_000291;S-C86j0keqc_000217_000227;iGmGQxox43I_000000_000010;BHxn3qfPAl4_000018_000028;zTJ0Zbv1jBo_000045_000055;GOH6fBhoi2o_000010_000020;0m0-Q0zz_-c_000112_000122;BcW6Y7eufQE_000239_000249;crjesEwF0Ks_000197_000207;HpRmj5ce32c_000001_000011
clip_fail,category_loo_clip_fail_rate,0.05,3,0,20,0.0,0.0,0.05,EA3HCx0yTIY_000281_000291;3su234u58DA_000172_000182;F-mRnL_XmJU_000000_000010
clip_fail,category_loo_clip_fail_rate,0.1,6,0,20,0.0,0.0,0.1,EA3HCx0yTIY_000281_000291;3su234u58DA_000172_000182;F-mRnL_XmJU_000000_000010;ShSSAEfnyDs_000000_000010;eb-ufaFcUas_000008_000018;g8Idd47kGqo_000037_000047
clip_fail,category_loo_clip_fail_rate,0.2,12,4,20,0.2,0.3333333333333333,0.2,EA3HCx0yTIY_000281_000291;3su234u58DA_000172_000182;F-mRnL_XmJU_000000_000010;ShSSAEfnyDs_000000_000010;eb-ufaFcUas_000008_000018;g8Idd47kGqo_000037_000047;9fuIpQgnNEQ_000049_000059;S-C86j0keqc_000217_000227;1YemrpNBpf4_000001_000011;21T1JDdJgsM_000047_000057;GOH6fBhoi2o_000010_000020;Z5w-wkrjHuw_000345_000355
clip_fail,category_loo_clip_fail_rate,0.3,18,5,20,0.25,0.2777777777777778,0.3,EA3HCx0yTIY_000281_000291;3su234u58DA_000172_000182;F-mRnL_XmJU_000000_000010;ShSSAEfnyDs_000000_000010;eb-ufaFcUas_000008_000018;g8Idd47kGqo_000037_000047;9fuIpQgnNEQ_000049_000059;S-C86j0keqc_000217_000227;1YemrpNBpf4_000001_000011;21T1JDdJgsM_000047_000057;GOH6fBhoi2o_000010_000020;Z5w-wkrjHuw_000345_000355;j4CKRgv3jUg_000000_000010;750QhTe9Z4U_000000_000010;9eBhetL8n5Q_000222_000232;BcW6Y7eufQE_000239_000249;Bss3WwpDdS8_000041_000051;rGQ64NXktF8_000006_000016
clip_fail,transcript_word_count,0.05,3,0,20,0.0,0.0,0.05,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010
clip_fail,transcript_word_count,0.1,6,1,20,0.05,0.16666666666666666,0.1,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015
clip_fail,transcript_word_count,0.2,12,4,20,0.2,0.3333333333333333,0.2,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015;Z5w-wkrjHuw_000345_000355;zTJ0Zbv1jBo_000045_000055;0m0-Q0zz_-c_000112_000122;1YemrpNBpf4_000001_000011;BcW6Y7eufQE_000239_000249;v2Hr1CH-yb0_000076_000086
clip_fail,transcript_word_count,0.3,18,5,20,0.25,0.2777777777777778,0.3,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015;Z5w-wkrjHuw_000345_000355;zTJ0Zbv1jBo_000045_000055;0m0-Q0zz_-c_000112_000122;1YemrpNBpf4_000001_000011;BcW6Y7eufQE_000239_000249;v2Hr1CH-yb0_000076_000086;9fuIpQgnNEQ_000049_000059;3su234u58DA_000172_000182;S-C86j0keqc_000217_000227;_TKzyWZHjm8_000002_000012;d7_SY48r__8_000060_000070;wbOD_G3ttgU_000083_000093
clip_fail,transcript_words_per_sec,0.05,3,0,20,0.0,0.0,0.05,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010
clip_fail,transcript_words_per_sec,0.1,6,1,20,0.05,0.16666666666666666,0.1,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015
clip_fail,transcript_words_per_sec,0.2,12,4,20,0.2,0.3333333333333333,0.2,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015;Z5w-wkrjHuw_000345_000355;zTJ0Zbv1jBo_000045_000055;0m0-Q0zz_-c_000112_000122;1YemrpNBpf4_000001_000011;BcW6Y7eufQE_000239_000249;v2Hr1CH-yb0_000076_000086
clip_fail,transcript_words_per_sec,0.3,18,5,20,0.25,0.2777777777777778,0.3,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015;Z5w-wkrjHuw_000345_000355;zTJ0Zbv1jBo_000045_000055;0m0-Q0zz_-c_000112_000122;1YemrpNBpf4_000001_000011;BcW6Y7eufQE_000239_000249;v2Hr1CH-yb0_000076_000086;9fuIpQgnNEQ_000049_000059;3su234u58DA_000172_000182;S-C86j0keqc_000217_000227;_TKzyWZHjm8_000002_000012;d7_SY48r__8_000060_000070;wbOD_G3ttgU_000083_000093
clip_fail,transcript_sound_cue_count,0.05,3,1,20,0.05,0.3333333333333333,0.05,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036
clip_fail,transcript_sound_cue_count,0.1,6,3,20,0.15,0.5,0.1,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030
clip_fail,transcript_sound_cue_count,0.2,12,6,20,0.3,0.5,0.2,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030;21T1JDdJgsM_000047_000057;2kJxrcNRS9w_000047_000057;3su234u58DA_000172_000182;3ufJNSez5Is_000008_000018;750QhTe9Z4U_000000_000010;8vkNr_eysXY_000002_000012
clip_fail,transcript_sound_cue_count,0.3,18,7,20,0.35,0.3888888888888889,0.3,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030;21T1JDdJgsM_000047_000057;2kJxrcNRS9w_000047_000057;3su234u58DA_000172_000182;3ufJNSez5Is_000008_000018;750QhTe9Z4U_000000_000010;8vkNr_eysXY_000002_000012;9eBhetL8n5Q_000222_000232;9fuIpQgnNEQ_000049_000059;A0e7Z55s8pE_000008_000018;AEkLDauJVi0_000069_000079;BHxn3qfPAl4_000018_000028;BcW6Y7eufQE_000239_000249
clip_fail,tier3_word_count,0.05,3,1,20,0.05,0.3333333333333333,0.05,Bss3WwpDdS8_000041_000051;3su234u58DA_000172_000182;bgt29znHCzs_000343_000353
clip_fail,tier3_word_count,0.1,6,1,20,0.05,0.16666666666666666,0.1,Bss3WwpDdS8_000041_000051;3su234u58DA_000172_000182;bgt29znHCzs_000343_000353;9eBhetL8n5Q_000222_000232;D297atE3gag_000203_000213;_TKzyWZHjm8_000002_000012
clip_fail,tier3_word_count,0.2,12,4,20,0.2,0.3333333333333333,0.2,Bss3WwpDdS8_000041_000051;3su234u58DA_000172_000182;bgt29znHCzs_000343_000353;9eBhetL8n5Q_000222_000232;D297atE3gag_000203_000213;_TKzyWZHjm8_000002_000012;1HUWWCLza0w_000000_000010;iZP6gjlr_nM_000113_000123;dlBeUWrse3I_000019_000029;yBO8rAMeqjc_000007_000017;1-jIze6gy0g_000026_000036;Xdz1cxEjLYc_000007_000017
clip_fail,tier3_word_count,0.3,18,5,20,0.25,0.2777777777777778,0.3,Bss3WwpDdS8_000041_000051;3su234u58DA_000172_000182;bgt29znHCzs_000343_000353;9eBhetL8n5Q_000222_000232;D297atE3gag_000203_000213;_TKzyWZHjm8_000002_000012;1HUWWCLza0w_000000_000010;iZP6gjlr_nM_000113_000123;dlBeUWrse3I_000019_000029;yBO8rAMeqjc_000007_000017;1-jIze6gy0g_000026_000036;Xdz1cxEjLYc_000007_000017;v2Hr1CH-yb0_000076_000086;3ufJNSez5Is_000008_000018;N-LZPc27kjM_000229_000239;eb-ufaFcUas_000008_000018;HpRmj5ce32c_000001_000011;750QhTe9Z4U_000000_000010
clip_fail,duration_s,0.05,3,1,20,0.05,0.3333333333333333,0.05,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036
clip_fail,duration_s,0.1,6,3,20,0.15,0.5,0.1,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030
clip_fail,duration_s,0.2,12,6,20,0.3,0.5,0.2,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030;21T1JDdJgsM_000047_000057;2kJxrcNRS9w_000047_000057;3su234u58DA_000172_000182;3ufJNSez5Is_000008_000018;750QhTe9Z4U_000000_000010;8vkNr_eysXY_000002_000012
clip_fail,duration_s,0.3,18,7,20,0.35,0.3888888888888889,0.3,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030;21T1JDdJgsM_000047_000057;2kJxrcNRS9w_000047_000057;3su234u58DA_000172_000182;3ufJNSez5Is_000008_000018;750QhTe9Z4U_000000_000010;8vkNr_eysXY_000002_000012;9eBhetL8n5Q_000222_000232;9fuIpQgnNEQ_000049_000059;A0e7Z55s8pE_000008_000018;AEkLDauJVi0_000069_000079;BHxn3qfPAl4_000018_000028;BcW6Y7eufQE_000239_000249
t3_lost_any,mean_visual_gap,0.05,3,1,6,0.16666666666666666,0.3333333333333333,0.05,GOH6fBhoi2o_000010_000020;EA3HCx0yTIY_000281_000291;zTJ0Zbv1jBo_000045_000055
t3_lost_any,mean_visual_gap,0.1,6,1,6,0.16666666666666666,0.16666666666666666,0.1,GOH6fBhoi2o_000010_000020;EA3HCx0yTIY_000281_000291;zTJ0Zbv1jBo_000045_000055;HpRmj5ce32c_000001_000011;_TKzyWZHjm8_000002_000012;8vkNr_eysXY_000002_000012
t3_lost_any,mean_visual_gap,0.2,12,2,6,0.3333333333333333,0.16666666666666666,0.2,GOH6fBhoi2o_000010_000020;EA3HCx0yTIY_000281_000291;zTJ0Zbv1jBo_000045_000055;HpRmj5ce32c_000001_000011;_TKzyWZHjm8_000002_000012;8vkNr_eysXY_000002_000012;2kJxrcNRS9w_000047_000057;v2Hr1CH-yb0_000076_000086;j4CKRgv3jUg_000000_000010;1HUWWCLza0w_000000_000010;F-mRnL_XmJU_000000_000010;d7_SY48r__8_000060_000070
t3_lost_any,mean_visual_gap,0.3,18,3,6,0.5,0.16666666666666666,0.3,GOH6fBhoi2o_000010_000020;EA3HCx0yTIY_000281_000291;zTJ0Zbv1jBo_000045_000055;HpRmj5ce32c_000001_000011;_TKzyWZHjm8_000002_000012;8vkNr_eysXY_000002_000012;2kJxrcNRS9w_000047_000057;v2Hr1CH-yb0_000076_000086;j4CKRgv3jUg_000000_000010;1HUWWCLza0w_000000_000010;F-mRnL_XmJU_000000_000010;d7_SY48r__8_000060_000070;_oAKCHh_Av4_000003_000013;BcW6Y7eufQE_000239_000249;crjesEwF0Ks_000197_000207;dlBeUWrse3I_000019_000029;iEAWgsSvJAE_000023_000033;BHxn3qfPAl4_000018_000028
t3_lost_any,max_visual_gap,0.05,3,0,6,0.0,0.0,0.05,v2Hr1CH-yb0_000076_000086;F-mRnL_XmJU_000000_000010;dlBeUWrse3I_000019_000029
t3_lost_any,max_visual_gap,0.1,6,0,6,0.0,0.0,0.1,v2Hr1CH-yb0_000076_000086;F-mRnL_XmJU_000000_000010;dlBeUWrse3I_000019_000029;1HUWWCLza0w_000000_000010;_TKzyWZHjm8_000002_000012;iEAWgsSvJAE_000023_000033
t3_lost_any,max_visual_gap,0.2,12,2,6,0.3333333333333333,0.16666666666666666,0.2,v2Hr1CH-yb0_000076_000086;F-mRnL_XmJU_000000_000010;dlBeUWrse3I_000019_000029;1HUWWCLza0w_000000_000010;_TKzyWZHjm8_000002_000012;iEAWgsSvJAE_000023_000033;d7_SY48r__8_000060_000070;8vkNr_eysXY_000002_000012;EA3HCx0yTIY_000281_000291;S-C86j0keqc_000217_000227;iGmGQxox43I_000000_000010;BHxn3qfPAl4_000018_000028
t3_lost_any,max_visual_gap,0.3,18,3,6,0.5,0.16666666666666666,0.3,v2Hr1CH-yb0_000076_000086;F-mRnL_XmJU_000000_000010;dlBeUWrse3I_000019_000029;1HUWWCLza0w_000000_000010;_TKzyWZHjm8_000002_000012;iEAWgsSvJAE_000023_000033;d7_SY48r__8_000060_000070;8vkNr_eysXY_000002_000012;EA3HCx0yTIY_000281_000291;S-C86j0keqc_000217_000227;iGmGQxox43I_000000_000010;BHxn3qfPAl4_000018_000028;zTJ0Zbv1jBo_000045_000055;GOH6fBhoi2o_000010_000020;0m0-Q0zz_-c_000112_000122;BcW6Y7eufQE_000239_000249;crjesEwF0Ks_000197_000207;HpRmj5ce32c_000001_000011
t3_lost_any,category_loo_t3_lost_any_rate,0.05,3,0,6,0.0,0.0,0.05,_TKzyWZHjm8_000002_000012;zTJ0Zbv1jBo_000045_000055;1YemrpNBpf4_000001_000011
t3_lost_any,category_loo_t3_lost_any_rate,0.1,6,1,6,0.16666666666666666,0.16666666666666666,0.1,_TKzyWZHjm8_000002_000012;zTJ0Zbv1jBo_000045_000055;1YemrpNBpf4_000001_000011;3su234u58DA_000172_000182;BHxn3qfPAl4_000018_000028;F-mRnL_XmJU_000000_000010
t3_lost_any,category_loo_t3_lost_any_rate,0.2,12,3,6,0.5,0.25,0.2,_TKzyWZHjm8_000002_000012;zTJ0Zbv1jBo_000045_000055;1YemrpNBpf4_000001_000011;3su234u58DA_000172_000182;BHxn3qfPAl4_000018_000028;F-mRnL_XmJU_000000_000010;Z5w-wkrjHuw_000345_000355;eb-ufaFcUas_000008_000018;g8Idd47kGqo_000037_000047;j4CKRgv3jUg_000000_000010;u-olDM7oGGM_000012_000022;21T1JDdJgsM_000047_000057
t3_lost_any,category_loo_t3_lost_any_rate,0.3,18,5,6,0.8333333333333334,0.2777777777777778,0.3,_TKzyWZHjm8_000002_000012;zTJ0Zbv1jBo_000045_000055;1YemrpNBpf4_000001_000011;3su234u58DA_000172_000182;BHxn3qfPAl4_000018_000028;F-mRnL_XmJU_000000_000010;Z5w-wkrjHuw_000345_000355;eb-ufaFcUas_000008_000018;g8Idd47kGqo_000037_000047;j4CKRgv3jUg_000000_000010;u-olDM7oGGM_000012_000022;21T1JDdJgsM_000047_000057;GOH6fBhoi2o_000010_000020;ShSSAEfnyDs_000000_000010;yBO8rAMeqjc_000007_000017;0m0-Q0zz_-c_000112_000122;1-jIze6gy0g_000026_000036;1kLhK8KfIEw_000020_000030
t3_lost_any,transcript_word_count,0.05,3,0,6,0.0,0.0,0.05,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010
t3_lost_any,transcript_word_count,0.1,6,0,6,0.0,0.0,0.1,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015
t3_lost_any,transcript_word_count,0.2,12,0,6,0.0,0.0,0.2,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015;Z5w-wkrjHuw_000345_000355;zTJ0Zbv1jBo_000045_000055;0m0-Q0zz_-c_000112_000122;1YemrpNBpf4_000001_000011;BcW6Y7eufQE_000239_000249;v2Hr1CH-yb0_000076_000086
t3_lost_any,transcript_word_count,0.3,18,1,6,0.16666666666666666,0.05555555555555555,0.3,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015;Z5w-wkrjHuw_000345_000355;zTJ0Zbv1jBo_000045_000055;0m0-Q0zz_-c_000112_000122;1YemrpNBpf4_000001_000011;BcW6Y7eufQE_000239_000249;v2Hr1CH-yb0_000076_000086;9fuIpQgnNEQ_000049_000059;3su234u58DA_000172_000182;S-C86j0keqc_000217_000227;_TKzyWZHjm8_000002_000012;d7_SY48r__8_000060_000070;wbOD_G3ttgU_000083_000093
t3_lost_any,transcript_words_per_sec,0.05,3,0,6,0.0,0.0,0.05,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010
t3_lost_any,transcript_words_per_sec,0.1,6,0,6,0.0,0.0,0.1,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015
t3_lost_any,transcript_words_per_sec,0.2,12,0,6,0.0,0.0,0.2,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015;Z5w-wkrjHuw_000345_000355;zTJ0Zbv1jBo_000045_000055;0m0-Q0zz_-c_000112_000122;1YemrpNBpf4_000001_000011;BcW6Y7eufQE_000239_000249;v2Hr1CH-yb0_000076_000086
t3_lost_any,transcript_words_per_sec,0.3,18,1,6,0.16666666666666666,0.05555555555555555,0.3,9eBhetL8n5Q_000222_000232;dlBeUWrse3I_000019_000029;iGmGQxox43I_000000_000010;D297atE3gag_000203_000213;xW6hpK-DBMY_000080_000090;gFBO3zrod9Y_000005_000015;Z5w-wkrjHuw_000345_000355;zTJ0Zbv1jBo_000045_000055;0m0-Q0zz_-c_000112_000122;1YemrpNBpf4_000001_000011;BcW6Y7eufQE_000239_000249;v2Hr1CH-yb0_000076_000086;9fuIpQgnNEQ_000049_000059;3su234u58DA_000172_000182;S-C86j0keqc_000217_000227;_TKzyWZHjm8_000002_000012;d7_SY48r__8_000060_000070;wbOD_G3ttgU_000083_000093
t3_lost_any,transcript_sound_cue_count,0.05,3,0,6,0.0,0.0,0.05,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036
t3_lost_any,transcript_sound_cue_count,0.1,6,0,6,0.0,0.0,0.1,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030
t3_lost_any,transcript_sound_cue_count,0.2,12,1,6,0.16666666666666666,0.08333333333333333,0.2,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030;21T1JDdJgsM_000047_000057;2kJxrcNRS9w_000047_000057;3su234u58DA_000172_000182;3ufJNSez5Is_000008_000018;750QhTe9Z4U_000000_000010;8vkNr_eysXY_000002_000012
t3_lost_any,transcript_sound_cue_count,0.3,18,2,6,0.3333333333333333,0.1111111111111111,0.3,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030;21T1JDdJgsM_000047_000057;2kJxrcNRS9w_000047_000057;3su234u58DA_000172_000182;3ufJNSez5Is_000008_000018;750QhTe9Z4U_000000_000010;8vkNr_eysXY_000002_000012;9eBhetL8n5Q_000222_000232;9fuIpQgnNEQ_000049_000059;A0e7Z55s8pE_000008_000018;AEkLDauJVi0_000069_000079;BHxn3qfPAl4_000018_000028;BcW6Y7eufQE_000239_000249
t3_lost_any,tier3_word_count,0.05,3,0,6,0.0,0.0,0.05,Bss3WwpDdS8_000041_000051;3su234u58DA_000172_000182;bgt29znHCzs_000343_000353
t3_lost_any,tier3_word_count,0.1,6,0,6,0.0,0.0,0.1,Bss3WwpDdS8_000041_000051;3su234u58DA_000172_000182;bgt29znHCzs_000343_000353;9eBhetL8n5Q_000222_000232;D297atE3gag_000203_000213;_TKzyWZHjm8_000002_000012
t3_lost_any,tier3_word_count,0.2,12,0,6,0.0,0.0,0.2,Bss3WwpDdS8_000041_000051;3su234u58DA_000172_000182;bgt29znHCzs_000343_000353;9eBhetL8n5Q_000222_000232;D297atE3gag_000203_000213;_TKzyWZHjm8_000002_000012;1HUWWCLza0w_000000_000010;iZP6gjlr_nM_000113_000123;dlBeUWrse3I_000019_000029;yBO8rAMeqjc_000007_000017;1-jIze6gy0g_000026_000036;Xdz1cxEjLYc_000007_000017
t3_lost_any,tier3_word_count,0.3,18,0,6,0.0,0.0,0.3,Bss3WwpDdS8_000041_000051;3su234u58DA_000172_000182;bgt29znHCzs_000343_000353;9eBhetL8n5Q_000222_000232;D297atE3gag_000203_000213;_TKzyWZHjm8_000002_000012;1HUWWCLza0w_000000_000010;iZP6gjlr_nM_000113_000123;dlBeUWrse3I_000019_000029;yBO8rAMeqjc_000007_000017;1-jIze6gy0g_000026_000036;Xdz1cxEjLYc_000007_000017;v2Hr1CH-yb0_000076_000086;3ufJNSez5Is_000008_000018;N-LZPc27kjM_000229_000239;eb-ufaFcUas_000008_000018;HpRmj5ce32c_000001_000011;750QhTe9Z4U_000000_000010
t3_lost_any,duration_s,0.05,3,0,6,0.0,0.0,0.05,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036
t3_lost_any,duration_s,0.1,6,0,6,0.0,0.0,0.1,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030
t3_lost_any,duration_s,0.2,12,1,6,0.16666666666666666,0.08333333333333333,0.2,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030;21T1JDdJgsM_000047_000057;2kJxrcNRS9w_000047_000057;3su234u58DA_000172_000182;3ufJNSez5Is_000008_000018;750QhTe9Z4U_000000_000010;8vkNr_eysXY_000002_000012
t3_lost_any,duration_s,0.3,18,2,6,0.3333333333333333,0.1111111111111111,0.3,0m0-Q0zz_-c_000112_000122;0t0DB1B1w8Y_000000_000010;1-jIze6gy0g_000026_000036;1HUWWCLza0w_000000_000010;1YemrpNBpf4_000001_000011;1kLhK8KfIEw_000020_000030;21T1JDdJgsM_000047_000057;2kJxrcNRS9w_000047_000057;3su234u58DA_000172_000182;3ufJNSez5Is_000008_000018;750QhTe9Z4U_000000_000010;8vkNr_eysXY_000002_000012;9eBhetL8n5Q_000222_000232;9fuIpQgnNEQ_000049_000059;A0e7Z55s8pE_000008_000018;AEkLDauJVi0_000069_000079;BHxn3qfPAl4_000018_000028;BcW6Y7eufQE_000239_000249
